dataset,element,sample_id,label_mg_kg,n_retained_spectra,wl_400,wl_401,wl_402,wl_403,wl_404,wl_405,wl_406,wl_407,wl_408,wl_409,wl_410,wl_411,wl_412,wl_413,wl_414,wl_415,wl_416,wl_417,wl_418,wl_419,wl_420,wl_421,wl_422,wl_423,wl_424,wl_425,wl_426,wl_427,wl_428,wl_429,wl_430,wl_431,wl_432,wl_433,wl_434,wl_435,wl_436,wl_437,wl_438,wl_439,wl_440,wl_441,wl_442,wl_443,wl_444,wl_445,wl_446,wl_447,wl_448,wl_449,wl_450,wl_451,wl_452,wl_453,wl_454,wl_455,wl_456,wl_457,wl_458,wl_459,wl_460,wl_461,wl_462,wl_463,wl_464,wl_465,wl_466,wl_467,wl_468,wl_469,wl_470,wl_471,wl_472,wl_473,wl_474,wl_475,wl_476,wl_477,wl_478,wl_479,wl_480,wl_481,wl_482,wl_483,wl_484,wl_485,wl_486,wl_487,wl_488,wl_489,wl_490,wl_491,wl_492,wl_493,wl_494,wl_495,wl_496,wl_497,wl_498,wl_499,wl_500,wl_501,wl_502,wl_503,wl_504,wl_505,wl_506,wl_507,wl_508,wl_509,wl_510,wl_511,wl_512,wl_513,wl_514,wl_515,wl_516,wl_517,wl_518,wl_519,wl_520,wl_521,wl_522,wl_523,wl_524,wl_525,wl_526,wl_527,wl_528,wl_529,wl_530,wl_531,wl_532,wl_533,wl_534,wl_535,wl_536,wl_537,wl_538,wl_539,wl_540,wl_541,wl_542,wl_543,wl_544,wl_545,wl_546,wl_547,wl_548,wl_549,wl_550,wl_551,wl_552,wl_553,wl_554,wl_555,wl_556,wl_557,wl_558,wl_559,wl_560,wl_561,wl_562,wl_563,wl_564,wl_565,wl_566,wl_567,wl_568,wl_569,wl_570,wl_571,wl_572,wl_573,wl_574,wl_575,wl_576,wl_577,wl_578,wl_579,wl_580,wl_581,wl_582,wl_583,wl_584,wl_585,wl_586,wl_587,wl_588,wl_589,wl_590,wl_591,wl_592,wl_593,wl_594,wl_595,wl_596,wl_597,wl_598,wl_599,wl_600,wl_601,wl_602,wl_603,wl_604,wl_605,wl_606,wl_607,wl_608,wl_609,wl_610,wl_611,wl_612,wl_613,wl_614,wl_615,wl_616,wl_617,wl_618,wl_619,wl_620,wl_621,wl_622,wl_623,wl_624,wl_625,wl_626,wl_627,wl_628,wl_629,wl_630,wl_631,wl_632,wl_633,wl_634,wl_635,wl_636,wl_637,wl_638,wl_639,wl_640,wl_641,wl_642,wl_643,wl_644,wl_645,wl_646,wl_647,wl_648,wl_649,wl_650,wl_651,wl_652,wl_653,wl_654,wl_655,wl_656,wl_657,wl_658,wl_659,wl_660,wl_661,wl_662,wl_663,wl_664,wl_665,wl_666,wl_667,wl_668,wl_669,wl_670,wl_671,wl_672,wl_673,wl_674,wl_675,wl_676,wl_677,wl_678,wl_679,wl_680,wl_681,wl_682,wl_683,wl_684,wl_685,wl_686,wl_687,wl_688,wl_689,wl_690,wl_691,wl_692,wl_693,wl_694,wl_695,wl_696,wl_697,wl_698,wl_699,wl_700,spectrum_id
training_sample_mean,phosphorus,1,10.68,10,0.998112631,0.998404838,0.998696967,0.998980762,0.999227325,0.999451333,0.99964029,0.999780899,0.999837183,0.99992542,0.999955841,0.999965145,0.999917785,0.999866365,0.999796224,1.00006858,1.00115132,1.00363465,1.0079878,1.01448194,1.0230212399999998,1.03304928,1.04411564,1.05591557,1.0683821999999998,1.08180837,1.09665949,1.11316325,1.13055302,1.14772301,1.16330616,1.1763140399999998,1.18613996,1.19322106,1.19802189,1.20092206,1.20213939,1.20171364,1.19972928,1.19650159,1.1923545,1.18748317,1.1820165,1.1759712800000002,1.16927429,1.16208966,1.15461774,1.14721916,1.14021521,1.13398437,1.12855262,1.12388303,1.1197035,1.11576863,1.11174884,1.10748137,1.10293564,1.09825873,1.0936923,1.0893959,1.0854817,1.0819163,1.07861245,1.0754197399999998,1.07232763,1.06937573,1.0666300400000002,1.06400376,1.06141369,1.05877898,1.05604731,1.05319642,1.05031791,1.0475231,1.04495816,1.04268938,1.04072582,1.03902909,1.0374603,1.03579106,1.03394662,1.03190078,1.02974551,1.02765683,1.02593189,1.02466743,1.02390369,1.02346552,1.0231171,1.02260938,1.02186094,1.02083759,1.01962827,1.01829401,1.01681198,1.01515508,1.0133153199999998,1.01141322,1.0095176,1.00769491,1.00600275,1.00449184,1.0031203,1.0019442440000002,1.001091614,1.000556027,1.000271649,1.000185283,1.000324453,1.000601401,1.00107809,1.0018289299999998,1.00282229,1.00392179,1.00497694,1.00582123,1.00646925,1.00716141,1.00822651,1.00987112,1.0119248,1.01356592,1.01371329,1.01185753,1.00829914,1.00413348,1.001027277,1.00032727,1.002218847,1.00584091,1.00963765,1.01227391,1.01324278,1.01264716,1.01098385,1.00883736,1.00670129,1.00465755,1.00293765,1.00166627,1.00225334,1.00758014,1.02140077,1.04602482,1.07928625,1.11318706,1.13785829,1.14700129,1.1400998100000002,1.12181894,1.09893455,1.07694526,1.0584481499999998,1.0438077,1.03248073,1.02388784,1.01739655,1.01231799,1.0079973,1.0038986639999998,0.999662213,0.995065807,0.99001567,0.98443759,0.978456231,0.972330368,0.966394756,0.961055689,0.956595588,0.953108776,0.950473535,0.948541328,0.947076061,0.945953509,0.945050331,0.944370641,0.943888004,0.943620006,0.943553392,0.94377793,0.944276642,0.945090016,0.946193917,0.947587643,0.949166564,0.950861786,0.952611834,0.954418686,0.956291436,0.958251149,0.960356739,0.962557784,0.964759879,0.966863932,0.968813442,0.97062766,0.972389743,0.974162207,0.975978816,0.977835721,0.979598327,0.981220012,0.982656944,0.983917777,0.985067676,0.986195738,0.987284864,0.988364969,0.989381894,0.990323322,0.991219018,0.992157036,0.993294983,0.994809634,0.996760987,0.999116865,1.001749704,1.00446667,1.0070657,1.00956918,1.01196211,1.01421969,1.01610302,1.01723577,1.01701165,1.01500954,1.01110986,1.00557914,0.999027809,0.992110518,0.985377457,0.979185725,0.973703104,0.968977095,0.964925746,0.96156252,0.958840963,0.956678648,0.954953683,0.953513176,0.952062534,0.950287345,0.948047199,0.945272448,0.942227383,0.939260332,0.936696892,0.934732064,0.933393574,0.93247905,0.931700467,0.930856279,0.929692974,0.928178263,0.926346622,0.924334231,0.922327876,0.920508537,0.919002527,0.917833125,0.916923843,0.9161031,0.915348886,0.914583027,0.913867029,0.913476695,0.91366395,0.914586332,0.916167412,0.918198984,0.920129332,0.921775848,0.922990766,0.923597436,0.923519201,0.923032028,0.921997592,0.920393349,0.91847881,0.916596155,0.914802386,0.91349823,0.912809074,0.91295703,0.913972303,0.915853151,0.918264757,0.921293719,0.925282861,0.930720327,0.938074532,0.94762626,0.958638493,0.96964207,0.979768049,0.988887254,0.997861675,1.00761958,1.01894355,1.03158458,1.04442413,train_P_01_mean
training_sample_mean,phosphorus,2,9.41,10,0.99876461,0.998982924,0.999199133,0.999400863,0.999584293,0.9997497,0.999885562,0.999992424,1.000014442,1.000036584,1.000030053,1.000029399,0.999970695,0.999965716,0.999936907,0.999865466,0.999783408,0.999818433,1.00044597,1.00232181,1.00615015,1.01222351,1.02064814,1.03085508,1.04217533,1.05417622,1.0666050500000002,1.07952452,1.0926874999999998,1.10581341,1.11823629,1.1294748799999998,1.13899668,1.14688023,1.15309495,1.15766906,1.1606357900000002,1.16200125,1.1618480999999998,1.16040646,1.15794666,1.1546606,1.15070428,1.14610011,1.14078041,1.1349058,1.12867678,1.12242074,1.11643848,1.11109516,1.10639782,1.1023046,1.09853693,1.09483578,1.09088031,1.08655638,1.08190101,1.07713933,1.07258289,1.06841902,1.06476661,1.06155949,1.05868064,1.05593934,1.05332235,1.0508311899999998,1.04850574,1.04632058,1.0442592,1.04231019,1.04045331,1.03872822,1.03731423,1.03628754,1.03576486,1.03572303,1.03605836,1.03653412,1.03697332,1.03717207,1.03715348,1.03695288,1.03664436,1.03632031,1.03605256,1.03575649,1.03535007,1.0347421,1.03394522,1.03303399,1.03213854,1.03140212,1.03091209,1.03058785,1.03024118,1.02972024,1.0288925,1.0278164,1.02657221,1.02533313,1.02413341,1.02312038,1.02226703,1.02159453,1.02109133,1.02093181,1.0210934,1.02163638,1.02260987,1.02398355,1.02576617,1.02800103,1.03062333,1.03353365,1.03662512,1.03981024,1.04318377,1.04706209,1.05184385,1.05778534,1.06478397,1.07224498,1.07916487,1.08428352,1.08676072,1.08624855,1.08304327,1.07788203,1.07176767,1.06514736,1.05797142,1.05011563,1.04161859,1.03285891,1.02467213,1.01792552,1.01303788,1.01002012,1.0087109399999998,1.00883257,1.00994971,1.0126821700000002,1.01762107,1.02507212,1.03468606,1.04453842,1.0509567199999998,1.05187036,1.047134,1.0380467599999998,1.02701038,1.0164814400000002,1.00772093,1.00104331,0.996144295,0.992590811,0.989974333,0.987949837,0.986174926,0.984276832,0.982099982,0.97950512,0.976452928,0.972854555,0.968886287,0.964732686,0.960628794,0.956911958,0.953885271,0.951664244,0.950132209,0.949148971,0.948422854,0.947875546,0.947467395,0.947303466,0.947453853,0.947954659,0.948732865,0.949763164,0.950954495,0.952335748,0.953977294,0.955939922,0.95816291,0.96061027,0.96320659,0.965860909,0.968494931,0.97111477,0.973753588,0.976397952,0.979015563,0.981567628,0.984028629,0.98639865,0.988700834,0.990958773,0.993232566,0.995527446,0.997822731,1.000127608,1.00239096,1.0045417799999998,1.00657278,1.0085366,1.01047505,1.01250594,1.01461255,1.01678403,1.01895997,1.02110338,1.02326718,1.02566073,1.02841713,1.03158466,1.0350579,1.03870284,1.04229441,1.04579711,1.04909307,1.05218236,1.05495135,1.05719423,1.05839688,1.05811579,1.05598386,1.05187312,1.04603571,1.0389697,1.03134734,1.02381444,1.01688322,1.01081586,1.005606676,1.00116141,0.997377087,0.994160208,0.991549044,0.989599831,0.988147319,0.986874104,0.985469842,0.983662961,0.981521575,0.97929262,0.977205389,0.975461194,0.974141387,0.973138934,0.972427837,0.972007214,0.971730405,0.971416697,0.970827817,0.969766076,0.968326638,0.966787806,0.965475089,0.96463163,0.964408774,0.964691356,0.965319198,0.966046437,0.966705153,0.967296408,0.967933867,0.968801913,0.970087334,0.971838624,0.973732832,0.975574023,0.977156989,0.978269158,0.97887869,0.979347266,0.979876722,0.980508026,0.981209677,0.982126992,0.983255804,0.984560863,0.986068054,0.988104085,0.990736861,0.993957435,0.997793315,1.002286599,1.00754206,1.01383216,1.02118779,1.02954884,1.03822452,1.0460114900000002,1.05219088,1.05711457,1.06181639,1.06740405,1.07466074,1.08330705,1.09246272,train_P_02_mean
training_sample_mean,phosphorus,3,8.0,10,0.996632433,0.997066527,0.99750024,0.997919495,0.998302885,0.99866653,0.998998816,0.999283137,0.999498007,0.99970888,0.999867391,1.000034085,1.000359976,1.00100116,1.00209833,1.00385206,1.00634529,1.0094863200000002,1.01322864,1.0175128,1.02237654,1.02779819,1.0339719500000002,1.04107833,1.04914534,1.05814914,1.0678626100000002,1.0779744,1.08761066,1.09628624,1.10355573,1.1095858,1.11445096,1.11874713,1.122522,1.1257192100000002,1.12812096,1.1295922,1.13008516,1.12975759,1.1287046,1.1268628,1.12418911,1.12060432,1.11607877,1.11087218,1.1052806,1.09971299,1.0945099,1.0899931500000002,1.08612389,1.08282385,1.07982399,1.07688781,1.07377153,1.07033451,1.06654183,1.06248649,1.05837432,1.05436446,1.05063658,1.04723109,1.04412609,1.04119187,1.03835987,1.03561461,1.03301949,1.0305699499999998,1.02826288,1.02612234,1.02415688,1.02235486,1.02084675,1.01969399,1.01900975,1.01876484,1.01891874,1.0192736,1.01972146,1.02009988,1.0204586,1.02084781,1.0213931,1.02215291,1.02315696,1.0242214,1.02513827,1.02564456,1.02566317,1.02530324,1.02483279,1.0244603099999998,1.02440546,1.0246812200000002,1.02510451,1.02550258,1.02579592,1.02602166,1.02619489,1.0264224,1.02672193,1.02721606,1.02794933,1.02900694,1.03042399,1.03225282,1.03443852,1.03697332,1.03993793,1.04330609,1.04716276,1.0515618,1.05643814,1.06167153,1.06720658,1.07299172,1.07912759,1.08593079,1.093854,1.10326066,1.11432809,1.12700399,1.1409952,1.1557479000000002,1.17060058,1.18477676,1.19738039,1.20729823,1.21330194,1.2140905199999998,1.20870536,1.19718974,1.18072301,1.16134539,1.14149677,1.12320929,1.10770913,1.09536287,1.08643309,1.08120257,1.07973476,1.0816698299999998,1.0855739400000002,1.0880680699999998,1.08474668,1.07178263,1.04843433,1.01837254,0.987846918,0.962411784,0.945392811,0.937346104,0.936326758,0.939347413,0.943751989,0.948000115,0.951399713,0.953946067,0.955775899,0.956901292,0.95718216,0.956388982,0.954451852,0.951441383,0.947764991,0.943849141,0.940156549,0.937085692,0.93487643,0.933538749,0.932926201,0.93283493,0.932940433,0.933075651,0.933152192,0.933280514,0.933623613,0.93435523,0.935549439,0.937247987,0.939357288,0.94179674,0.944515772,0.947525061,0.950768237,0.954240756,0.957910213,0.961724227,0.965605201,0.969493698,0.973362844,0.977153723,0.980805199,0.984305185,0.98768176,0.990998972,0.994304316,0.997652418,1.001035136,1.00440009,1.00765597,1.01085607,1.0140194299999998,1.01717824,1.02039927,1.0237491,1.02718563,1.03074811,1.03443048,1.03827623,1.0422784699999998,1.04644526,1.05079318,1.05544839,1.06046733,1.06589313,1.07170734,1.07791401,1.0843833,1.09115161,1.09813313,1.10519976,1.11199256,1.11807417,1.12276997,1.12558568,1.12629121,1.12497564,1.12202636,1.11792028,1.11307995,1.10778164,1.1021692,1.09631571,1.09021786,1.08405247,1.07798983,1.07221959,1.06691742,1.06223835,1.0580754799999998,1.05421661,1.05054512,1.0469720500000002,1.0436153,1.0406401,1.03817814,1.03629318,1.03493144,1.03388805,1.03304026,1.0323664300000002,1.0317652,1.03121389,1.03065625,1.03003345,1.0293676399999998,1.0286350199999998,1.02788837,1.02722218,1.0268183,1.02675765,1.02724675,1.02824588,1.02973174,1.03167671,1.03397913,1.0364844999999998,1.03910602,1.04161927,1.04362753,1.04510108,1.04614783,1.04680034,1.04717605,1.04773846,1.04864704,1.04993861,1.05178294,1.05453398,1.05822908,1.06284441,1.06828707,1.07470186,1.08213032,1.09067189,1.10056321,1.11221156,1.12585979,1.14156673,1.15889577,1.17718581,1.19477133,1.20982564,1.22167454,1.23103853,1.23995028,1.25100714,1.26620024,1.28566605,1.30806892,train_P_03_mean
training_sample_mean,phosphorus,4,10.43,10,0.998457772,0.998713052,0.998963966,0.999202588,0.999396889,0.999564247,0.999710621,0.999822459,0.999849324,0.999930547,0.999960093,0.999963535,0.999917334,0.999861256,0.999865644,1.00047789,1.00231118,1.00600916,1.01199678,1.02026396,1.03041436,1.04176383,1.05383734,1.0664995300000002,1.0799609,1.09473034,1.11120563,1.12938369,1.14818782,1.16625648,1.18212494,1.19489723,1.20418083,1.21060136,1.2147529,1.2170147,1.21755484,1.21639614,1.21364758,1.20965926,1.20476273,1.19917953,1.1930580899999998,1.18640357,1.17911278,1.17137552,1.16341222,1.15558887,1.14824569,1.14176641,1.13614494,1.13127896,1.12683455,1.12253206,1.11804913,1.11326444,1.10821187,1.10310319,1.09820165,1.0936584100000002,1.08956206,1.08586881,1.08246734,1.07920762,1.07608225,1.0731214100000002,1.0703607,1.06771402,1.06510697,1.06249539,1.05980157,1.05706094,1.05437999,1.05184794,1.04959258,1.04765546,1.04598748,1.04451403,1.04310503,1.04152933,1.03976475,1.03781749,1.03580259,1.0338772,1.03230649,1.03115559,1.03042485,1.02992802,1.02943373,1.02873378,1.02777051,1.0265707899999998,1.02522609,1.02380797,1.02227827,1.02061121,1.018754,1.01678538,1.0147134599999998,1.01265472,1.01063569,1.008692,1.00686549,1.00530114,1.00407274,1.00319929,1.0026206,1.00227681,1.002154173,1.002182056,1.002452,1.00307464,1.0039889199999998,1.00506855,1.00610125,1.00685318,1.00728207,1.00758753,1.00809127,1.009014,1.01020333,1.01084991,1.00995491,1.00712976,1.002787907,0.998131784,0.994883461,0.994354164,0.996629253,1.000769025,1.00514999,1.00845231,1.01017866,1.01040473,1.00952821,1.00802034,1.00628218,1.00440511,1.00275329,1.00164016,1.00270205,1.00900009,1.02437553,1.05080872,1.0856464,1.12051059,1.14539965,1.15408588,1.14648246,1.12766574,1.10458307,1.08267926,1.06440048,1.04996731,1.0387787,1.03026184,1.02381484,1.0188213899999998,1.01463327,1.01070497,1.00665314,1.00218602,0.997171271,0.991530249,0.985453008,0.979181656,0.973127134,0.967701516,0.963193477,0.959638708,0.956958637,0.954984618,0.953470517,0.952297507,0.951339538,0.950577573,0.949989917,0.949600462,0.949388766,0.949448075,0.949765198,0.950378483,0.951268739,0.952450553,0.953846803,0.955407259,0.957063445,0.958805946,0.960622572,0.962513011,0.964519699,0.966609035,0.968707542,0.970733954,0.972623616,0.974392774,0.976101883,0.9778191,0.979589181,0.981419424,0.983166924,0.984779122,0.986200826,0.98743977,0.988560217,0.989679095,0.990796746,0.991944875,0.993044876,0.994075188,0.995030438,0.996003883,0.997131429,0.998622822,1.000536129,1.002846086,1.00542357,1.00811077,1.01070038,1.01325099,1.01576427,1.01821067,1.02034246,1.02176598,1.02183931,1.02013106,1.01649553,1.01117976,1.00478381,0.99797294,0.991310213,0.985177106,0.979756004,0.975077349,0.971024868,0.967582809,0.96475734,0.962498802,0.960741537,0.959359821,0.958055232,0.956455543,0.954392472,0.951788761,0.948886681,0.946021963,0.943511182,0.941543249,0.940164484,0.939229938,0.938511852,0.937823689,0.936872362,0.935549126,0.933846277,0.931874495,0.929827775,0.927944186,0.92639921,0.925249824,0.924447089,0.923768685,0.923184157,0.922552401,0.921889253,0.92140926,0.921405985,0.922067799,0.92342476,0.925271392,0.927069555,0.928614998,0.929712166,0.930157667,0.9299162,0.92933473,0.928312206,0.926878541,0.925291015,0.923827682,0.92250541,0.921664228,0.921418077,0.921998204,0.923445095,0.925701357,0.928510046,0.931839375,0.935949554,0.941378276,0.94866297,0.958101866,0.969030007,0.980114794,0.990481864,1.000004054,1.009444014,1.01979173,1.03166998,1.04477414,1.05796793,train_P_04_mean
training_sample_mean,phosphorus,5,11.42,10,0.995686649,0.996207967,0.996738863,0.99726895,0.997771814,0.998233377,0.998637013,0.998962993,0.999227708,0.999434932,0.999592862,0.99970849,0.999779952,0.999820313,0.999837326,0.999847677,0.9998658299999998,0.99989228,0.999917155,0.999926603,0.999964245,1.00020613,1.00131915,1.00382844,1.00814169,1.01453908,1.0225464199999998,1.03123307,1.0393576,1.04603686,1.05062447,1.05355419,1.05545446,1.05743149,1.05999935,1.06327781,1.06696797,1.07067604,1.07401384,1.07686609,1.07921593,1.08095024,1.08191975,1.08190602,1.08071939,1.078459,1.07536287,1.07183172,1.06827262,1.06515031,1.06258257,1.06060204,1.05895849,1.0574026399999998,1.05561855,1.05340906,1.05072403,1.04769618,1.04453591,1.04139657,1.038488,1.03585703,1.03347535,1.03122256,1.02907794,1.0270069899999998,1.02502565,1.02312113,1.02129189,1.01953549,1.01786008,1.01626292,1.01487734,1.01367251,1.01278196,1.01217116,1.01179488,1.01151571,1.0113134899999998,1.01103092,1.010716,1.01039993,1.01011263,1.00991275,1.00980821,1.00964419,1.00929053,1.008607,1.00763707,1.00657745,1.00569254,1.00514204,1.00502426,1.0051903599999998,1.00536591,1.00533829,1.00502695,1.00450881,1.00387593,1.0032795,1.002797,1.00256566,1.00262957,1.00306112,1.0038982600000002,1.00517346,1.00682259,1.00881852,1.01118808,1.0138682,1.01695308,1.02049389,1.02445063,1.02866943,1.03302107,1.0373906,1.04187353,1.04683252,1.05280453,1.06019968,1.06908035,1.07905964,1.08938862,1.09921032,1.10785097,1.11487765,1.12009672,1.12325653,1.12404145,1.12199366,1.1167109199999998,1.10834573,1.09764233,1.08570625,1.07381397,1.06302487,1.05382902,1.04625982,1.04037376,1.03624345,1.0338537,1.0326052799999998,1.03091616,1.02605472,1.0149426,0.99524325,0.967919365,0.937675243,0.910715175,0.8918664,0.8831540920000001,0.883734352,0.8907150100000001,0.900435316,0.909860465,0.917489006,0.923010534,0.926758025,0.929177427,0.930406721,0.93041191,0.929132763,0.926632623,0.923094929,0.919013764,0.914886458,0.911141887,0.908131602,0.906001263,0.904672258,0.903927075,0.903529142,0.903173459,0.902763503,0.902274022,0.901893396,0.90179231,0.902131028,0.902978345,0.9043939,0.906284624,0.908591231,0.91125311,0.914225288,0.917390813,0.920680928,0.924026789,0.927417008,0.930823517,0.93424553,0.937713977,0.94118505,0.944556394,0.947751141,0.950737862,0.953547098,0.956238308,0.958875178,0.961494812,0.964098924,0.966584965,0.968932613,0.971095181,0.973067672,0.974911487,0.976700778,0.978434923,0.980192332,0.981956599,0.98368777,0.985355331,0.986984032,0.988682571,0.990657364,0.993019306,0.995788876,0.998856516,1.002050077,1.00510199,1.00793192,1.0104193499999998,1.01254045,1.01417366,1.01515368,1.01503539,1.01343019,1.01001165,1.00469657,0.997736521,0.989693033,0.981256318,0.973132304,0.965816856,0.959546365,0.954246736,0.949776622,0.945897342,0.942394183,0.939143132,0.936067842,0.933048976,0.929944689,0.926732431,0.923416388,0.920173715,0.917204931,0.914605317,0.912434591,0.910605625,0.908921463,0.907230658,0.905505511,0.903627137,0.901566713,0.8993268929999999,0.8969594009999999,0.894584443,0.89231447,0.8902808520000001,0.888589142,0.8871443940000001,0.885869241,0.8847696340000001,0.883835605,0.88312598,0.883008916,0.8836674600000001,0.8851733559999999,0.8873293739999999,0.8898459400000001,0.8921185359999999,0.893892374,0.894979048,0.895183652,0.894284263,0.892546636,0.8899642780000001,0.886597812,0.8827454530000001,0.878976308,0.875517175,0.872618338,0.8704165460000001,0.8692515999999999,0.8691603569999999,0.870023128,0.871746348,0.874581847,0.878922371,0.885317033,0.894175905,0.905722534,0.919453476,0.934163235,0.949058783,0.964099126,0.980138163,0.997726735,1.01777036,1.03995271,1.0625696100000002,train_P_05_mean
